,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportWeekly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period Name,,Squad Number,Player Full Name,,mins played,Team Name,Match Name,Position Tag,As At Date,Round Name,Match Date,Yellow Card,Red Card,Goal,Assist,Dribble,Offside,Own Goal,Goal Against,Stand. Tackle,Unsucc Stand. Tackle,Tackle,Unsucc Tackle,Def Aerial,Unsucc Def Aerial,Clear,Headed Clear,Own Box Clear,Progr Rec,Unprogr Rec,Progr Inter,Unprogr Inter,Progr Regain ,Blocked Shot,Blocked Cross,Stand. Tackle Success ,Tackle Success ,Def Aerial Success ,Att 1v1,Att Aerial,Efforts on Goal,Header on Target,Header off Target,Shot on Target,Shot off Target,Att Shot Blockd,Cross,Unsucc Cross,Efficiency ,Side Back,Unsucc Side Back,Long,Unsucc Long,Forward,Unsucc Forward,Line Break,Pass into Oppo Box,Loss of Poss,Success,Unsuccess,Pass Completion ,Progr Pass Attempt ,Progr Pass Completion ,Foul Won,Foul Conceded,FK,Unsucc FK,Corner Kick,Short Corner,Unsucc Corner Kick,PK Won,PK Conceded,PK Scored,PK Missed,Throw,Unsucc Throw,Hands GK,Unsucc Hands,Ground GK,Unsucc Ground,Save Held,Save Parried,Save % ,Successful Cross,Opposition,
,,0,Casey Powers,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,GK,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,8,0,1,0,0,10,1,90.91,81.82,88.89,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,,3,BW Gottschee U16,
,,0,Logan Moniz,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,CM,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,8,0,0,0,6,2,1,0,0,0,2,0,0,10,2,0,0,83.33,0,0,75,100,,1,0,1,0,0,1,0,0,0,0,100,15,0,0,0,10,0,3,0,1,25,0,100,40,100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
2nd Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,19,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,4,0,0,0,2,1,0,0,0,1,3,2,0,4,2,0,0,66.67,0,0,66.67,,0,3,0,0,0,0,0,0,0,0,1,,3,0,0,0,2,2,1,0,1,5,2,71.43,57.14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Connor Seymour,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,CM,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,1,3,1,0,0,1,0,0,0,1,0,1,0,1,2,0,1,1,75,0,0,100,,100,0,0,2,0,0,1,0,1,1,2,50,3,0,2,2,5,1,4,1,1,10,3,76.92,76.92,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Devin Smith,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,LB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,3,0,0,0,4,5,1,0,0,0,1,1,1,0,1,1,0,50,0,0,44.44,100,,2,0,0,0,0,0,0,0,0,1,,4,0,1,2,4,0,5,2,1,9,2,81.82,63.64,71.43,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Ethan Pham,,26,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,1,0,0,0,5,3,0,0,0,0,1,0,0,1,0,1,1,66.67,0,0,62.5,,,1,0,0,0,0,0,0,0,0,1,,6,0,0,0,0,2,1,0,2,6,2,75,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Finn van Clief,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,ATT,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,1,0,1,1,0,0,4,1,0,0,0,0,1,0,1,1,0,2,0,100,0,0,80,,,0,0,1,0,0,1,0,0,0,0,100,4,0,0,0,1,1,0,0,5,5,1,83.33,33.33,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Jake Ciavarro,,8,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,DM,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,100,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Jake Ciavarro,,37,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RCB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,7,0,0,0,3,0,1,0,0,0,1,0,0,1,3,0,0,25,0,0,100,100,,0,0,0,0,0,0,0,0,0,0,,11,0,1,1,16,2,6,1,0,28,3,90.32,64.52,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Jonah Greenblatt,,8,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,LW,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,3,0,100,33.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Kaio Morias,,8,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RW,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Killian Walsh,,37,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,LW,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,100,0,0,50,,100,1,0,0,0,0,0,0,0,1,0,,6,0,0,0,0,1,0,0,1,6,1,85.71,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Liam Collins,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,GK,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,2,2,14,0,4,0,0,16,2,88.89,100,88.89,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,3,0,5,3,,3,BW Gottschee U16,
,,0,Marcus Cooper,,8,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RCB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,0,33.33,0,0,,,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,3,0,2,0,1,4,0,100,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Sam Cunniffe,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,LCB,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,7,0,0,0,3,0,0,0,2,2,4,2,3,4,4,0,0,50,1,0,100,,50,0,0,0,0,0,0,0,0,0,0,,11,0,1,3,19,3,10,0,0,31,6,83.78,70.27,76.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Vasilian Mbrice,,45,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,CM,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,3,1,0,0,3,0,0,0,0,0,1,0,0,4,1,1,0,83.33,0,0,100,,,2,0,0,0,0,0,0,0,0,0,,9,0,1,1,4,2,3,0,2,14,3,82.35,47.06,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,William Recupero,,37,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,RW,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,66.67,0,,2,0,0,0,0,0,0,0,0,0,,13,1,0,1,6,0,2,0,4,19,2,90.48,33.33,85.71,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
,,0,Landon van Buren,,37,Boston Bolts U16,Boston Bolts U16 vs. BW Gottschee U16 2023-09-17,CM,9/17/2023 12:00:00 AM,Round 0917,9/17/2023 12:00:00 AM,0,0,0,0,1,0,0,0,3,3,0,1,1,1,1,1,1,6,0,0,0,100,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,,8,0,0,1,12,3,3,0,2,20,4,83.33,66.67,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BW Gottschee U16,
Monthly By Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,168,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,1,10,0,0,0,12,6,0,0,1,1,6,2,1,15,6,2,1,70.83,0,0,66.67,,50,5,0,2,0,0,1,0,1,1,2,50,34,0,2,2,32,14,13,4,9,68,16,80.95,59.52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Connor Seymour,,171,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,1,6,2,0,0,4,5,0,0,1,0,1,0,1,15,1,6,2,87.5,0,0,44.44,,100,4,0,7,0,0,2,2,3,2,6,28.57,34,0,2,2,32,13,9,6,6,68,15,81.93,59.04,69.39,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Devin Smith,,225,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,20,0,0,0,21,19,3,1,2,1,4,4,2,12,8,1,0,61.9,0,1,52.5,75,66.67,15,0,1,0,0,1,0,0,0,4,100,54,2,4,5,36,10,23,15,13,94,17,84.68,49.55,72.73,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Ethan Pham,,102,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,8,0,0,0,13,10,0,1,1,0,1,0,0,3,2,2,2,55.56,0,1,56.52,0,100,2,0,0,0,0,0,0,0,1,2,,27,3,1,0,18,9,11,1,4,46,12,79.31,48.28,67.86,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Finn van Clief,,216,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,2,0,7,4,0,0,8,5,1,0,1,0,1,0,1,3,0,3,0,100,0,0,61.54,100,100,2,1,5,0,0,2,2,1,0,1,40,17,0,0,0,9,3,1,5,8,26,3,89.66,41.38,75,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Jake Ciavarro,,225,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,26,0,0,0,23,10,2,0,2,2,9,6,4,24,10,5,0,74.36,0,2,69.7,100,50,8,0,1,0,0,0,0,1,0,0,0,68,3,2,4,70,18,20,4,2,140,25,84.85,56.97,76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Jonah Greenblatt,,152,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,16,2,0,0,6,2,0,0,1,0,1,0,0,13,2,0,0,86.67,0,0,75,,100,7,0,1,0,0,1,0,0,1,4,100,40,2,0,0,24,2,2,2,8,64,4,94.12,38.24,92.31,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Kaio Morias,,107,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,1,0,10,1,0,0,5,6,1,1,0,0,1,0,1,3,1,0,0,75,0,0,45.45,50,,2,0,1,0,0,1,0,0,2,3,100,16,1,1,1,4,2,4,2,16,21,4,84,32,62.5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Killian Walsh,,217,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,6,3,0,0,6,6,0,0,2,0,0,0,0,5,1,3,0,88.89,0,0,50,,100,2,1,4,0,2,1,1,0,1,4,25,27,4,0,0,4,4,1,1,8,31,8,79.49,20.51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Liam Collins,,135,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,1,0,4,3,39,0,9,0,0,44,3,93.62,97.87,93.48,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,11,0,8,3,,9,NA,
,,0,Marcus Cooper,,202,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,9,0,0,0,9,5,1,0,2,0,13,4,7,10,7,2,0,63.16,1,0,64.29,100,100,2,0,0,0,0,0,0,0,0,0,,61,1,1,5,65,9,24,1,3,127,15,89.44,56.34,82.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Sam Cunniffe,,270,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,1,52,1,0,0,16,3,0,0,7,4,15,4,7,28,12,5,0,73.33,3,2,84.21,,63.64,2,0,0,0,0,0,0,0,0,0,,91,0,12,16,140,17,72,6,1,243,33,88.04,67.03,82.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Vasilian Mbrice,,270,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,22,1,0,0,25,13,0,0,1,1,2,1,0,19,6,4,1,76.67,0,0,65.79,,50,11,0,1,0,0,0,0,1,0,2,0,60,3,3,3,39,17,19,5,11,102,23,81.6,49.6,67.74,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,William Recupero,,217,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,3,1,28,0,0,0,10,4,1,2,1,0,0,0,0,14,2,2,0,88.89,0,0,71.43,33.33,100,19,0,9,0,0,5,3,1,0,1,55.56,51,5,1,2,41,7,11,2,20,93,14,86.92,47.66,82.35,4,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Landon van Buren,,113,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,3,0,0,0,6,7,0,1,1,1,2,2,1,14,1,2,0,94.12,0,0,46.15,0,50,1,0,1,0,0,0,1,0,0,0,0,32,0,1,2,43,8,11,1,4,76,10,88.37,62.79,81.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Jack Seaborn,,90,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,40,0,0,,,,0,0,0,0,0,0,0,0,0,0,,6,0,3,0,39,2,7,1,0,48,2,96,88,95.45,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,,1,NA,
,,0,Casey Powers,,45,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,8,0,1,0,0,10,1,90.91,81.82,88.89,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,,3,NA,
,,0,Logan Moniz,,45,Boston Bolts U16,NA,NA,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,8,0,0,0,6,2,1,0,0,0,2,0,0,10,2,0,0,83.33,0,0,75,100,,1,0,1,0,0,1,0,0,0,0,100,15,0,0,0,10,0,3,0,1,25,0,100,40,100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
Monthly By Position Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,Brendan Furlonge,,168,Boston Bolts U16,NA,RB,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,1,10,0,0,0,12,6,0,0,1,1,6,2,1,15,6,2,1,70.83,0,0,66.67,,50,5,0,2,0,0,1,0,1,1,2,50,34,0,2,2,32,14,13,4,9,68,16,80.95,59.52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Connor Seymour,,171,Boston Bolts U16,NA,CM,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,1,6,2,0,0,4,5,0,0,1,0,1,0,1,15,1,6,2,87.5,0,0,44.44,,100,4,0,7,0,0,2,2,3,2,6,28.57,34,0,2,2,32,13,9,6,6,68,15,81.93,59.04,69.39,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Devin Smith,,225,Boston Bolts U16,NA,LB,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,20,0,0,0,21,19,3,1,2,1,4,4,2,12,8,1,0,61.9,0,1,52.5,75,66.67,15,0,1,0,0,1,0,0,0,4,100,54,2,4,5,36,10,23,15,13,94,17,84.68,49.55,72.73,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Ethan Pham,,102,Boston Bolts U16,NA,RB,9/17/2023 12:00:00 AM,Round 0917,,0,0,0,0,8,0,0,0,13,10,0,1,1,0,1,0,0,3,2,2,2,55.56,0,1,56.52,0,100,2,0,0,0,0,0,0,0,1,2,,27,3,1,0,18,9,11,1,4,46,12,79.31,48.28,67.86,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
,,0,Finn van Clief,,180,Boston Bolts U16,NA,ATT,9/17/2023 12:00:00 AM,Round 0917,,0,0,2,0,5,3,0,0,8,3,1,0,1,0,1,0,1,2,0,3,0,100,0,0,72.73,100,100,0,1,5,0,0,2,2,1,0,0,40,13,0,0,0,7,2,1,5,6,20,2,90.91,40.91,77.78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
